Date,Close,High,Low,Open,Volume,headline,Polarity,Subjectivity,Sentiment,VADER_Score,VADER_Sentiment,MACD,MACD_signal,MACD_hist,RSI_14,SMA_13,SMA_49,EMA_13,EMA_49
2020-02-12,1542.93994140625,1555.6600341796875,1538.6600341796875,1551.02001953125,182740200,Localized Muscle Spasm - DoctorOnCall,0.0,0.0,Neutral,0.0,Neutral,-11.487751232523806,-11.634343828278752,0.14659259575494588,41.150420529152825,1545.4300067608174,1575.964898557079,1550.6280673627339,1571.161876583384
2020-02-13,1539.1600341796875,1545.9200439453125,1536.760009765625,1544.75,98000800,,0.0,0.0,Neutral,0.0,Neutral,-11.479574919322204,-11.603390046487442,0.12381512716523879,39.74367250826721,1542.841543344351,1575.4932662029655,1548.989776908013,1569.881802887236
2020-02-14,1544.4599609375,1544.4599609375,1534.969970703125,1538.719970703125,95266500,,0.0,0.0,Neutral,0.0,Neutral,-10.91956142921822,-11.4666243230336,0.5470628938153794,42.70140840848182,1542.2892315204326,1575.1571418606504,1548.342660340797,1568.8649292092466
2020-02-17,1537.1199951171875,1545.9200439453125,1537.1199951171875,1542.969970703125,75684400,,0.0,0.0,Neutral,0.0,Neutral,-10.941889313757429,-11.361677321178366,0.41978800742093725,39.78852296958857,1541.2623103215144,1574.6171426578444,1546.73942245171,1567.5951318455643
2020-02-18,1537.0799560546875,1537.8699951171875,1532.8900146484375,1536.510009765625,100882100,,0.0,0.0,Neutral,0.0,Neutral,-10.837882774564605,-11.256918411855615,0.41903563729101023,39.7725847587714,1540.607694185697,1573.977142956792,1545.3594986807068,1566.3745248139292
2020-02-19,1534.1600341796875,1539.9000244140625,1530.8299560546875,1539.219970703125,100665400,,0.0,0.0,Neutral,0.0,Neutral,-10.86581577491711,-11.178697884467915,0.31288210955080586,38.5595162157922,1540.8461538461538,1573.394491390306,1543.7595751805611,1565.0859451885594
2020-02-20,1534.97998046875,1540.1800537109375,1531.1500244140625,1537.0999755859375,125662200,,0.0,0.0,Neutral,0.0,Neutral,-10.698464823075255,-11.082651272189384,0.3841864491141287,39.12103929500164,1541.8484637920674,1572.8473473373724,1542.505347364588,1563.881706599767
2020-02-21,1531.199951171875,1533.9100341796875,1527.5699462890625,1529.010009765625,106739500,,0.0,0.0,Neutral,0.0,Neutral,-10.746970376533,-11.01551509305811,0.2685447165251098,37.42300638752514,1541.494610126202,1572.1944903938138,1540.8902907656293,1562.5744363826514
2020-02-24,1490.06005859375,1510.4200439453125,1486.7099609375,1501.469970703125,255636600,,0.0,0.0,Neutral,0.0,Neutral,-13.944315498704782,-11.601275174187444,-2.3430403245173377,24.804289799029817,1537.8999962439905,1570.6173494300065,1533.6288290267894,1559.6738612710953
2020-02-25,1500.8800048828125,1503.300048828125,1481.4599609375,1481.4599609375,174202800,,0.0,0.0,Neutral,0.0,Neutral,-15.427318776507263,-12.366483894651408,-3.0608348818558557,31.359733729030296,1533.908456655649,1569.1830631178252,1528.95042557765,1557.322107015564
2020-02-26,1495.18994140625,1508.4300537109375,1485.239990234375,1489.3299560546875,199950000,,0.0,0.0,Neutral,0.0,Neutral,-16.867314228454234,-13.266649961411973,-3.6006642670422604,29.884270501381835,1529.346914438101,1567.6695930325254,1524.1274992674503,1554.8368203911914
2020-02-27,1505.5899658203125,1508.27001953125,1494.93994140625,1496.72998046875,133612600,,0.0,0.0,Neutral,0.0,Neutral,-16.973664111012113,-14.008052791332002,-2.965611319680111,35.827304770463314,1526.484600360577,1566.213266800861,1521.4792802035736,1552.8669462083562
2020-02-28,1482.6400146484375,1494.0899658203125,1473.77001953125,1484.9000244140625,312195000,,0.0,0.0,Neutral,0.0,Neutral,-18.694319934578743,-14.945306219981351,-3.7490137145973925,29.82054291680477,1521.189218374399,1563.8363286232461,1515.9308136956972,1550.0578689459594
2020-03-02,1466.93994140625,1478.6800537109375,1456.0799560546875,1471.3399658203125,231463500,,0.0,0.0,Neutral,0.0,Neutral,-21.08179891612781,-16.172604759210643,-4.909194156917167,26.54210989902755,1515.3430645282451,1561.2022455955039,1508.9321176543476,1546.7331518443712
2020-03-03,1478.6400146484375,1481.3599853515625,1466.9000244140625,1476.300048828125,179122500,,0.0,0.0,Neutral,0.0,Neutral,-21.778743285017526,-17.29383246437202,-4.484910820645506,32.49790321008763,1510.6876784104568,1558.5177550023916,1504.6046743677891,1544.0094263565338
2020-03-04,1489.949951171875,1491.0699462890625,1474.949951171875,1478.3299560546875,185113600,MaxiHome Flexi Loan - Home Financing - Maybank2u,0.0,0.0,Neutral,0.0,Neutral,-21.174374355240616,-18.06994084254574,-3.104433512694875,37.75183010510647,1506.494600736178,1555.9824467873086,1502.5111424826587,1541.8470473491475
2020-03-05,1491.030029296875,1497.31005859375,1486.3499755859375,1492.3599853515625,140555700,,0.0,0.0,Neutral,0.0,Neutral,-20.373402444672138,-18.53063316297102,-1.8427692817011163,38.246152706794476,1502.94921875,1553.6722437021683,1500.8709834561182,1539.8143666270566
2020-03-06,1483.0999755859375,1486.8399658203125,1479.739990234375,1486.8399658203125,169355600,,0.0,0.0,Neutral,0.0,Neutral,-20.146281700288,-18.853762870434416,-1.2925188298535844,35.98656150884389,1498.7969125600962,1551.2140789421237,1498.3322680460926,1537.5457909854117
2020-03-09,1424.1600341796875,1459.81005859375,1422.6500244140625,1459.81005859375,255462000,,0.0,0.0,Neutral,0.0,Neutral,-24.44051254891542,-19.97111280613062,-4.469399742784802,24.43261548918626,1490.3353740985576,1547.4089778977998,1487.7362346366062,1533.0103607131828
2020-03-10,1430.469970703125,1446.72998046875,1414.949951171875,1415.8599853515625,220291600,,0.0,0.0,Neutral,0.0,Neutral,-27.023057308233547,-21.381501706551205,-5.641555601682342,27.12997524193851,1482.296142578125,1543.6293845663265,1479.5553397889662,1528.9087451127805
2020-03-11,1443.8299560546875,1454.0,1428.5899658203125,1431.3499755859375,195734000,,0.0,0.0,Neutral,0.0,Neutral,-27.672709700643054,-22.639743305369578,-5.032966395273476,32.61447210118048,1475.5753737229568,1540.6716283681442,1474.451713541212,1525.5055935504565
2020-03-12,1419.4300537109375,1432.699951171875,1419.4300537109375,1431.4100341796875,232856800,,0.0,0.0,Neutral,0.0,Neutral,-29.812769058862614,-24.074348456068186,-5.738420602794427,28.409034961051077,1470.1422964242788,1536.935507015306,1466.5914764226015,1521.2625719568757
2020-03-13,1344.75,1369.0,1320.9599609375,1363.760009765625,442093200,,0.0,0.0,Neutral,0.0,Neutral,-37.107090287299116,-26.680896822314374,-10.426193464984742,19.935985817864164,1458.132296048678,1531.4940783442282,1449.1855512193729,1514.2020690786005
2020-03-16,1280.6300048828125,1319.3699951171875,1278.47998046875,1319.3699951171875,343898600,,0.0,0.0,Neutral,0.0,Neutral,-47.5141268683592,-30.84754283152334,-16.666584036835857,15.626554080803302,1441.627685546875,1525.0220374282526,1425.1061874570073,1504.859186510769
2020-03-17,1256.5799560546875,1278.4300537109375,1211.949951171875,1217.280029296875,431606800,,0.0,0.0,Neutral,0.0,Neutral,-57.04483888974278,-36.08700204316723,-20.957836846575546,14.371688385686141,1422.4730694110576,1517.7881581831953,1401.0310115423902,1494.9280172925255
2020-03-18,1239.010009765625,1275.22998046875,1226.260009765625,1254.4300537109375,292176800,News Release - HSBC Malaysia,0.0,0.0,Neutral,0.0,Neutral,-65.26342848066906,-41.9222873306676,-23.341141150001462,13.517655569370902,1403.7322998046875,1510.6434650031888,1377.8851541457095,1484.6912969914495
2020-03-19,1219.719970703125,1242.8199462890625,1207.800048828125,1227.7099609375,280828500,,0.0,0.0,Neutral,0.0,Neutral,-72.49755815967774,-48.03734149646963,-24.460216663208108,12.630242515356898,1384.7153789813701,1502.9714230907207,1355.290127939626,1474.0924439399164
2020-03-20,1303.280029296875,1304.550048828125,1220.5400390625,1220.5400390625,396283500,,0.0,0.0,Neutral,0.0,Neutral,-70.67338091883357,-52.564549380942424,-18.10883153789115,33.11401255832102,1371.2261493389424,1497.090199996014,1347.8601138478045,1467.2599473541948
2020-03-23,1259.8800048828125,1259.8800048828125,1259.8800048828125,1259.8800048828125,0,,0.0,0.0,Neutral,0.0,Neutral,-71.90089778118772,-56.43181906099149,-15.469078720196237,29.274983950372857,1353.5284611628606,1490.4606086575254,1335.2915268528056,1458.9647496553396
2020-03-24,1291.1400146484375,1311.219970703125,1271.3399658203125,1271.3399658203125,199940700,,0.0,0.0,Neutral,0.0,Neutral,-69.54956807345297,-59.055368863483785,-10.494199209969189,35.11035845144107,1338.1523061899038,1484.553262515944,1328.9841679664676,1452.2517602550633
2020-03-25,1324.5,1341.8599853515625,1304.969970703125,1322.18994140625,208580500,,0.0,0.0,Neutral,0.0,Neutral,-64.25357510546269,-60.095010111879574,-4.158564993583113,40.730513162937655,1325.9523080679087,1479.2340785435267,1328.3435725426866,1447.1416898448608
2020-03-26,1328.0899658203125,1336.739990234375,1309.2099609375,1333.72998046875,173835400,,0.0,0.0,Neutral,0.0,Neutral,-59.085679351650924,-59.89314395983384,0.8074646081829187,41.31951377412868,1318.5623028094951,1473.932241011639,1328.307343010919,1442.3796208838787
2020-03-27,1343.0899658203125,1353.3499755859375,1335.5699462890625,1335.5699462890625,194261000,,0.0,0.0,Neutral,0.0,Neutral,-53.16683590519824,-58.547882348906725,5.381046443708485,43.831199827189934,1311.8407639723557,1468.7746880978955,1330.4191462694039,1438.4080346813362
2020-03-30,1328.8800048828125,1336.22998046875,1317.3900146484375,1336.22998046875,144260500,,0.0,0.0,Neutral,0.0,Neutral,-49.057233668317394,-56.649752612788866,7.592518944471472,41.99728495005675,1302.9984600360576,1463.4685656489157,1330.1992689284623,1434.0269134893952
2020-03-31,1350.8900146484375,1352.199951171875,1335.9100341796875,1336.5999755859375,260583600,,0.0,0.0,Neutral,0.0,Neutral,-43.52261878725449,-54.02432584768199,10.501707060427506,45.781333346742485,1297.7261493389424,1458.6432607222578,1333.1550897456016,1430.701437535757
2020-04-01,1322.6600341796875,1344.9000244140625,1322.6600341796875,1344.9000244140625,189037100,,0.0,0.0,Neutral,0.0,Neutral,-40.94236205131051,-51.407933088407695,10.465571037097185,41.996901929531305,1296.0269211989182,1453.4326495735013,1331.6557960933283,1426.379781401514
2020-04-02,1330.9000244140625,1332.6099853515625,1316.93994140625,1320.6199951171875,154382300,,0.0,0.0,Neutral,0.0,Neutral,-37.79689260073428,-48.68572499087302,10.888832390138738,43.46590745843117,1299.8938457782451,1448.4624471859056,1331.5478287105761,1422.560591122016
2020-04-03,1330.6500244140625,1333.8199462890625,1324.4100341796875,1331.56005859375,138072800,,0.0,0.0,Neutral,0.0,Neutral,-34.92170265967593,-45.93292052463361,11.011217864957679,43.42996897439057,1305.591543344351,1443.5204056720345,1331.4195709539315,1418.8841684536978
2020-04-06,1341.68994140625,1343.050048828125,1324.4300537109375,1332.6099853515625,150403500,,0.0,0.0,Neutral,0.0,Neutral,-31.390415707508055,-43.0244195612085,11.634003853700442,45.57018847053009,1313.489999624399,1439.2357102997448,1332.886766732834,1415.7963993718
2020-04-07,1369.9200439453125,1369.9200439453125,1352.6300048828125,1355.510009765625,182160000,,0.0,0.0,Neutral,0.0,Neutral,-26.014038369132095,-39.62234332279322,13.608304953661126,50.705873762793814,1325.0438514122595,1435.5510179169323,1338.1772349060452,1413.9613451547405
2020-04-08,1361.3900146484375,1367.1600341796875,1358.199951171875,1366.4599609375,149272300,,0.0,0.0,Neutral,0.0,Neutral,-22.185778821504073,-36.135030422535394,13.949251601031321,49.19541473547536,1329.5138502854568,1431.7918352399554,1341.4933462978156,1411.8584919344883
2020-04-09,1369.760009765625,1371.3499755859375,1366.530029296875,1368.8900146484375,131792500,,0.0,0.0,Neutral,0.0,Neutral,-18.265908866618247,-32.561206111351964,14.295297244733717,50.74584734992548,1337.9661583533655,1428.4999975087692,1345.5314410789313,1410.174552647734
2020-04-10,1357.5,1362.1600341796875,1354.280029296875,1361.6199951171875,81993900,,0.0,0.0,Neutral,0.0,Neutral,-15.964633654018371,-29.241891619885248,13.277257965866877,48.41517212257025,1343.070772611178,1425.143876056282,1347.2412352105125,1408.0675705418244
2020-04-13,1356.030029296875,1359.6800537109375,1352.780029296875,1357.93994140625,73131100,,0.0,0.0,Neutral,0.0,Neutral,-14.09696972697111,-26.21290724130242,12.11593751433131,48.12974361540748,1345.4961594801682,1421.4751001474808,1348.4967772228501,1405.9860688920264
2020-04-14,1371.6600341796875,1373.800048828125,1357.8299560546875,1361.010009765625,114404000,,0.0,0.0,Neutral,0.0,Neutral,-11.226213044450787,-23.215568401932096,11.989355357481308,51.409929907020576,1348.8477032001201,1418.1051000478317,1351.8058139309696,1404.613027503533
2020-04-15,1387.7900390625,1394.6600341796875,1375.1199951171875,1375.6199951171875,166219900,,0.0,0.0,Neutral,0.0,Neutral,-7.562386615420564,-20.08493204462979,12.522545429209227,54.60065762580727,1352.2861703725962,1414.7381616709183,1356.9464175211883,1403.9401079658915
2020-04-16,1386.530029296875,1398.530029296875,1378.300048828125,1381.9599609375,162695500,,0.0,0.0,Neutral,0.0,Neutral,-4.706199888903257,-17.009185613484483,12.302985724581227,54.30069186994175,1356.7207876352163,1411.3104073660713,1361.172647774858,1403.2437048191307
2020-04-17,1407.3399658203125,1414.6700439453125,1395.550048828125,1395.550048828125,161977100,,0.0,0.0,Neutral,0.0,Neutral,-0.7547629316266011,-13.758301077112908,13.003538145486306,58.368644475952095,1361.0630915715144,1408.5459158761162,1367.7679789242086,1403.407555259178
2020-04-20,1413.1199951171875,1428.949951171875,1411.68994140625,1411.68994140625,183669900,,0.0,0.0,Neutral,0.0,Neutral,2.810778479456303,-10.444485165799067,13.25526364525537,59.448382531620055,1368.0215501051682,1405.722242705676,1374.2468383803484,1403.7960528534984
2020-04-21,1381.72998046875,1407.22998046875,1381.72998046875,1407.22998046875,166167900,,0.0,0.0,Neutral,0.0,Neutral,3.0682154138542046,-7.741945049868413,10.810160463722617,51.61859154350211,1371.9315467247595,1402.4322435028698,1375.3158586786915,1402.9134099581083
2020-04-22,1381.8900146484375,1383.0899658203125,1359.5400390625,1366.4000244140625,190817200,,0.0,0.0,Neutral,0.0,Neutral,3.247711859253741,-5.544013668043982,8.791725527297723,51.65355228286867,1375.8730844350962,1399.2226512675384,1376.2550238172266,1402.0724741457216
2020-04-23,1381.6400146484375,1395.3399658203125,1378.780029296875,1388.739990234375,147390800,,0.0,0.0,Neutral,0.0,Neutral,3.331388996142323,-3.768933135206721,7.100322131349044,51.590835091214714,1378.9461669921875,1395.8997952208226,1377.0243082216853,1401.2551757658302
2020-04-24,1369.8499755859375,1377.7099609375,1367.489990234375,1376.1700439453125,143980200,,0.0,0.0,Neutral,0.0,Neutral,2.4184675229507775,-2.5314530035752214,4.9499205265259985,48.59422012149433,1378.9407771183894,1392.486121352838,1375.9994035594357,1399.9989677586345
2020-04-27,1370.1600341796875,1378.4000244140625,1370.1600341796875,1371.5999755859375,74707700,,0.0,0.0,Neutral,0.0,Neutral,1.7003887919124736,-1.6850846444776824,3.385473436390156,48.6786448581707,1379.6153940054087,1389.0795923349808,1375.1652079337575,1398.8054104154767
2020-04-28,1372.199951171875,1377.3699951171875,1367.43994140625,1371.97998046875,145151500,,0.0,0.0,Neutral,0.0,Neutral,1.2811422664938164,-1.0918392622833826,2.372981528777199,49.26896135816555,1379.8030818058894,1385.7742845184948,1374.7415998249173,1397.7411920457325
2020-04-29,1380.300048828125,1386.22998046875,1372.1700439453125,1372.3900146484375,122355200,,0.0,0.0,Neutral,0.0,Neutral,1.5842344910490738,-0.5566245116168913,2.140859002665965,51.647280622367944,1381.5569317157451,1382.6175512197067,1375.535663968233,1397.0435463170284
2020-04-30,1407.780029296875,1418.4200439453125,1383.9599609375,1383.9599609375,189319500,,0.0,0.0,Neutral,0.0,Neutral,3.995781148922333,0.35385662049095357,3.6419245284313795,58.718060828952225,1385.5377009465144,1380.0987773038903,1380.1420018723247,1397.473005636222
2020-05-04,1376.5899658203125,1388.8299560546875,1375.3900146484375,1388.8299560546875,116486800,What you need to know listing at Bursa Malaysia Listing and the requirements - Hills & Cheryl Corporate Advisory,0.0,0.0,Neutral,0.0,Neutral,3.3515373568304767,0.9533927677588583,2.3981445890716184,49.81409994293053,1385.9169264573318,1377.7830611248405,1379.6345681506086,1396.6376840435858
2020-05-05,1389.550048828125,1398.0699462890625,1378.75,1378.75,79911100,,0.0,0.0,Neutral,0.0,Neutral,3.8424465647110537,1.5312035271492974,2.3112430375617565,53.003116722900046,1386.0523118239182,1375.511021205357,1381.0510653902538,1396.3541786349672
2020-05-06,1376.9300537109375,1393.56005859375,1376.9300537109375,1387.75,105301100,,0.0,0.0,Neutral,0.0,Neutral,3.1765502189191466,1.8602728655032674,1.3162773534158791,49.691834452142146,1385.3138521634614,1373.0975541095345,1380.4623494360658,1395.5772136380058
2020-05-08,1382.31005859375,1392.22998046875,1382.02001953125,1382.1199951171875,127071100,,0.0,0.0,Neutral,0.0,Neutral,3.0478107338774407,2.097780439178102,0.9500302946993386,51.094520519774335,1383.3884746844951,1370.581637635523,1380.7263078871636,1395.0465274362355
2020-05-12,1379.9300537109375,1388.4100341796875,1377.56005859375,1379.43994140625,139615300,,0.0,0.0,Neutral,0.0,Neutral,2.7223556397443645,2.2226954792913545,0.49966016045301,50.42472018468775,1380.8354022686299,1368.4855159837373,1380.61255729056,1394.4418684872235
2020-05-13,1397.1300048828125,1400.6700439453125,1379.0999755859375,1383.219970703125,186890100,,0.0,0.0,Neutral,0.0,Neutral,3.8084213359463774,2.539840650622359,1.2685806853240185,55.01436365213686,1382.02001953125,1367.0608234016263,1382.972192660882,1394.549393943047
2020-05-14,1397.25,1411.0799560546875,1388.800048828125,1400.3399658203125,180103600,,0.0,0.0,Neutral,0.0,Neutral,4.62549895529969,2.9569723115578253,1.668526643741865,55.045632128136546,1383.2015568659856,1365.3998026945153,1385.0118794236132,1394.6574181853252
2020-05-15,1403.43994140625,1408.18994140625,1398.7099609375,1403.469970703125,114462900,,0.0,0.0,Neutral,0.0,Neutral,5.706731744120134,3.506924198070287,2.199807546049847,56.716947379219945,1384.8784743088943,1363.6342922911351,1387.644459706847,1395.0087191141622
2020-05-18,1410.1600341796875,1416.93994140625,1405.6500244140625,1409.3900146484375,100010700,,0.0,0.0,Neutral,0.0,Neutral,7.024893247269347,4.210518007910099,2.814375239359248,58.51996117317893,1387.979248046875,1361.9838842275192,1390.8609703458242,1395.6147717167833
2020-05-19,1423.969970703125,1428.1199951171875,1418.760009765625,1419.77001953125,171866300,Honda Civic - Honda Malaysia,0.0,0.0,Neutral,0.0,Neutral,9.079232458190063,5.184260897966092,3.894971560223971,62.0212130371479,1392.1184739332932,1360.7771494339922,1395.5908275397244,1396.748979676237
2020-05-20,1435.1199951171875,1435.1199951171875,1420.1800537109375,1429.260009765625,101428000,,0.0,0.0,Neutral,0.0,Neutral,11.474751081449995,6.442358934662872,5.032392146787123,64.61799484264364,1396.958477313702,1361.0008221061862,1401.2378514793622,1398.283820293875
2020-05-21,1452.1099853515625,1455.1300048828125,1437.1300048828125,1437.489990234375,168060000,,0.0,0.0,Neutral,0.0,Neutral,14.576142373852008,8.0691156225007,6.507026751351308,68.18739765450403,1402.4823185847356,1361.4424550581953,1408.505299175391,1400.4368668961824
2020-05-22,1436.760009765625,1451.43994140625,1435.22998046875,1451.3699951171875,144048200,,0.0,0.0,Neutral,0.0,Neutral,15.615397984988704,9.5783720949983,6.037025889990403,62.09269051801016,1404.7115478515625,1361.298170440051,1412.5416864025674,1401.88979261096
2020-05-27,1451.72998046875,1458.239990234375,1446.4200439453125,1446.9100341796875,189841100,,0.0,0.0,Neutral,0.0,Neutral,17.44586203288077,11.151870082574796,6.293991950305973,65.34582648931685,1410.4915489783655,1361.957352618782,1418.1400141263077,1403.8834001252717
2020-05-28,1457.5,1458.72998046875,1449.25,1453.530029296875,189529500,,0.0,0.0,Neutral,0.0,Neutral,19.141459502720636,12.749787966603964,6.391671536116672,66.53782161953329,1415.7184682992788,1364.2583730269453,1423.7628692511212,1406.0280641202608
2020-05-29,1473.25,1473.77001953125,1448.8399658203125,1450.5400390625,595843500,,0.0,0.0,Neutral,0.0,Neutral,21.508193024644015,14.501468978211975,7.006724046432041,69.61058574090217,1423.127694936899,1368.1893933354593,1430.832459358104,1408.7169415554504
2020-06-02,1507.68994140625,1509.739990234375,1480.1700439453125,1484.510009765625,225473000,,0.0,0.0,Neutral,0.0,Neutral,25.864709565400062,16.774117095649594,9.090592469750469,75.01369325684732,1432.7723013070913,1373.3140869140625,1441.8120996506964,1412.6758615494823
2020-06-03,1538.530029296875,1542.010009765625,1492.3399658203125,1515.6800537109375,292940300,,0.0,0.0,Neutral,0.0,Neutral,31.443358201821184,19.707965316883914,11.73539288493727,78.67077194202929,1444.9722994290864,1379.4267403738838,1455.6289467430076,1417.7100282593779
2020-06-04,1561.8399658203125,1561.8399658203125,1541.5,1541.68994140625,261501300,,0.0,0.0,Neutral,0.0,Neutral,37.3152475604104,23.229421765589212,14.085825794821186,80.94134113545589,1457.6422964242788,1386.4087810905612,1470.801949468337,1423.4752257618152
2020-06-05,1556.3299560546875,1564.1300048828125,1547.5699462890625,1561.1700439453125,189450200,,0.0,0.0,Neutral,0.0,Neutral,41.05094075110219,26.793725562691804,14.257215188410385,78.80577220748185,1469.8792161207932,1391.5730653101084,1483.02023612353,1428.78941497353
2020-06-09,1575.1600341796875,1590.8299560546875,1567.969970703125,1572.800048828125,290834700,,0.0,0.0,Neutral,0.0,Neutral,45.01206340619001,30.43739313139145,14.57467027479856,80.68162292129841,1483.0884540264424,1398.0073516222894,1496.1830644172667,1434.6442397417761
2020-06-10,1575.27001953125,1578.0999755859375,1570.449951171875,1576.260009765625,165205700,,0.0,0.0,Neutral,0.0,Neutral,47.61132285453232,33.87217907601963,13.739143778512691,80.69237214258331,1495.7892221304087,1403.8059231505101,1507.4812008621216,1440.269270933355
2020-06-11,1557.25,1586.219970703125,1550.9000244140625,1577.6500244140625,212285100,,0.0,0.0,Neutral,0.0,Neutral,47.66770607390845,36.6312844755974,11.036421598311051,73.47845009737831,1506.041532076322,1408.5559231505101,1514.59102931039,1444.9485000960208
2020-06-12,1546.02001953125,1546.02001953125,1509.1600341796875,1512.3900146484375,186027200,,0.0,0.0,Neutral,0.0,Neutral,46.27282034145196,38.55959164876831,7.71322869268365,69.31932742990989,1514.5723031850962,1413.00347526706,1519.080885056227,1448.9913608734298
2020-06-15,1498.8299560546875,1548.050048828125,1490.43994140625,1548.050048828125,218572900,,0.0,0.0,Neutral,0.0,Neutral,40.888186053317895,39.02531052967823,1.8628755236396657,55.18386291857223,1518.1661470853364,1416.1818424147002,1516.1878951988645,1450.98490468068
2020-06-16,1517.7099609375,1528.760009765625,1517.469970703125,1518.9200439453125,143663500,,0.0,0.0,Neutral,0.0,Neutral,37.70959050707461,38.76216652515751,-1.0525760180829025,58.803402396922664,1524.39306640625,1420.0355149872448,1516.4053331615266,1453.6539069309526
2020-06-17,1526.3199462890625,1528.6300048828125,1510.7099609375,1527.97998046875,154681700,,0.0,0.0,Neutral,0.0,Neutral,35.476335386272694,38.10500029738055,-2.6286649111078546,60.37511072119611,1530.1307560847356,1423.6157176737884,1517.8217064654605,1456.560548505277
2020-06-18,1504.9100341796875,1525.68994140625,1503.3499755859375,1524.510009765625,200979200,,0.0,0.0,Neutral,0.0,Neutral,31.61443214174801,36.806886666254044,-5.192454524506033,54.778584242990384,1533.7776817908655,1427.3351054288903,1515.9771818532074,1458.4945279322533
2020-06-19,1507.260009765625,1512.93994140625,1496.7900390625,1497.9599609375,254830200,CelcomDigi l More Device Savings For You! - Celcom Online Shop | CelcomDigi l More Device Savings For You! - Celcom Online Shop,0.625,0.5,Positive,0.7639,Positive,28.41590848247438,35.128691029498114,-6.7127825470237354,55.268707397567546,1536.3938363882212,1430.934288803412,1514.7318715549814,1460.4451472055882
2020-06-22,1511.239990234375,1511.6500244140625,1502.6400146484375,1505.949951171875,98222800,Fixed Deposit Rates - UOB Malaysia | Lending & Financing Rates - UOB Malaysia,0.1,0.2,Positive,0.0,Neutral,25.903605955109242,33.283674014620345,-7.380068059511103,56.135815802221806,1536.6669170673076,1434.619798309949,1514.2330313663233,1462.4769409267396
2020-06-23,1507.0400390625,1511.5400390625,1492.3199462890625,1511.1500244140625,109465200,,0.0,0.0,Neutral,0.0,Neutral,23.305041135570036,31.287947438810285,-7.982906303240249,54.92581286545799,1534.244610126202,1437.994290098852,1513.2054610372059,1464.2594648521701
2020-06-24,1502.6300048828125,1507.3800048828125,1496.989990234375,1507.3800048828125,92440000,,0.0,0.0,Neutral,0.0,Neutral,20.651746414923764,29.160707234032984,-8.50896081910922,53.61889985244874,1529.6899977463943,1440.702656648597,1511.6946815865783,1465.794286453396
2020-06-25,1489.199951171875,1498.6099853515625,1484.4000244140625,1494.43994140625,93460100,,0.0,0.0,Neutral,0.0,Neutral,17.266263401409105,26.78181846750821,-9.515555066099104,49.737614122855724,1524.526151216947,1443.3110227000957,1508.4811486701924,1466.730513042135
2020-06-26,1488.1400146484375,1495.5699462890625,1483.050048828125,1491.969970703125,94462100,,0.0,0.0,Neutral,0.0,Neutral,14.332499569561833,24.291954687918935,-9.959455118357102,49.4334796218487,1517.832303560697,1445.7269411670918,1505.5752723813703,1467.5868931063872
2020-06-29,1494.4300537109375,1494.969970703125,1476.280029296875,1485.18994140625,104824100,,0.0,0.0,Neutral,0.0,Neutral,12.372402822307322,21.908044314796616,-9.535641492489294,51.3352303076716,1511.6138446514424,1448.5214320591517,1503.9830982855942,1468.6606195305692
2020-06-30,1500.969970703125,1509.1199951171875,1492.0699462890625,1493.4100341796875,140817600,,0.0,0.0,Neutral,0.0,Neutral,11.217421224008376,19.76991969663897,-8.552498472630592,53.30173433580712,1507.2846116286057,1451.4793900470345,1503.5526514880987,1469.9529935774713
2020-07-01,1514.4300537109375,1517.010009765625,1497.5400390625,1503.9300537109375,114831700,,0.0,0.0,Neutral,0.0,Neutral,11.25842606671631,18.06762097065444,-6.809194903938128,57.140466349918995,1504.8546142578125,1454.3930639150192,1505.1065660913614,1471.7320759828099
2020-07-02,1536.280029296875,1536.3599853515625,1513.2099609375,1514.780029296875,132430200,,0.0,0.0,Neutral,0.0,Neutral,12.905269211685209,17.03515061886059,-4.129881407175382,62.525742529784175,1507.7353891225962,1457.423471878986,1509.5599179778633,1474.3139941153725
2020-07-03,1552.6500244140625,1552.6500244140625,1538.1600341796875,1543.47998046875,85868800,,0.0,0.0,Neutral,0.0,Neutral,15.354330896303281,16.69898667434913,-1.3446557780458477,65.97511059936554,1510.423086313101,1460.8136758609694,1515.715647468749,1477.44743532732
2020-07-06,1576.9000244140625,1577.8199462890625,1553.7900390625,1553.7900390625,120130400,,0.0,0.0,Neutral,0.0,Neutral,19.032606223040602,17.165710584087424,1.866895638953178,70.33170358875523,1514.3138615534856,1464.2740852200254,1524.456272746651,1481.4255388907895
2020-07-07,1566.719970703125,1587.6400146484375,1562.8800048828125,1582.030029296875,152251200,,0.0,0.0,Neutral,0.0,Neutral,20.885466012369307,17.9096616697438,2.975804342625505,66.48325616501067,1519.0684720552886,1467.4087785993304,1530.4939438832903,1484.837316163283
2020-07-08,1583.5,1584.6700439453125,1562.0799560546875,1562.0799560546875,127417600,,0.0,0.0,Neutral,0.0,Neutral,23.437703614444445,19.01527005868393,4.422433555760513,69.45057859009957,1524.933086688702,1471.526534099968,1538.066237614249,1488.7838235167517
2020-07-09,1583.25,1590.6300048828125,1579.9000244140625,1583.93994140625,164873700,IFSB-FIS Regional Workshop on Liquidity Risk Management and Stress Testing Standards - Labuan FSA,0.0,0.0,Neutral,-0.5994,Negative,25.15028061191697,20.24227216933054,4.9080084425864285,69.35206541980844,1530.4723182091345,1475.6359215561224,1544.5210608122136,1492.5624705760815
